8.545152, 157.399994, 10.190952, 14.000000
8.545280, 157.199997, 10.195690, 13.000000
8.545536, 156.800003, 10.106347, 14.000000
8.545664, 156.800003, 10.000169, 12.000000
8.545343, 157.000000, 10.129496, 13.000000
8.545216, 157.199997, 10.486889, 14.000000
8.545343, 157.199997, 10.169472, 12.000000
8.545600, 156.800003, 10.021725, 13.000000
8.545152, 157.600006, 10.046470, 13.000000
8.545088, 157.600006, 10.700642, 14.000000
