7.387264, 0.200000, 10.312702, 14.000000
6.769024, 0.000000, 10.447827, 14.000000
6.769024, 0.100000, 10.176475, 14.000000
6.769088, 0.000000, 10.098622, 13.000000
5.068416, 0.400000, 10.168840, 14.000000
7.387264, 0.400000, 10.038212, 14.000000
6.767936, 0.600000, 10.037448, 14.000000
6.768960, 0.600000, 10.459702, 14.000000
4.574784, 0.800000, 10.135335, 14.000000
4.574720, 0.900000, 10.136014, 14.000000
4.574720, 1.000000, 10.105308, 14.000000
4.100736, 0.900000, 10.682620, 14.000000
4.100864, 1.000000, 10.155014, 14.000000
4.100736, 0.800000, 10.616881, 14.000000
4.100800, 1.100000, 10.346292, 14.000000
6.762048, 0.700000, 10.129907, 14.000000
7.382208, 0.400000, 10.416188, 14.000000
7.382144, 0.500000, 10.356217, 14.000000
4.100928, 0.900000, 10.348159, 14.000000
6.764800, 0.800000, 10.035158, 14.000000
6.764672, 0.900000, 10.004027, 14.000000
6.763136, 1.000000, 10.091227, 14.000000
6.764672, 1.100000, 10.030238, 14.000000
6.764672, 1.200000, 10.070982, 13.000000
6.763392, 1.500000, 10.130161, 14.000000
6.769024, 0.800000, 10.103696, 14.000000
4.100608, 1.300000, 10.571501, 14.000000
4.100608, 1.500000, 10.364106, 14.000000
6.767488, 1.300000, 10.473868, 14.000000
6.768640, 1.300000, 10.662008, 14.000000
6.768320, 1.500000, 10.442398, 14.000000
7.381760, 1.200000, 10.704250, 14.000000
7.381568, 1.100000, 10.146277, 14.000000
7.380992, 1.300000, 10.135844, 14.000000
7.381760, 1.300000, 10.408130, 14.000000
7.387008, 1.700000, 10.358847, 14.000000
4.574528, 1.600000, 10.351807, 14.000000
7.387008, 1.800000, 10.063324, 13.000000
7.386944, 1.900000, 10.263419, 14.000000
6.768128, 1.600000, 10.367075, 14.000000
6.768640, 1.700000, 10.068748, 14.000000
6.768576, 1.800000, 10.087749, 14.000000
7.386944, 1.800000, 10.424076, 14.000000
4.100608, 1.600000, 10.205994, 14.000000
4.100736, 1.800000, 10.282929, 14.000000
4.100416, 1.900000, 10.387347, 14.000000
6.768064, 1.700000, 10.584225, 14.000000
6.161408, 1.600000, 10.044912, 14.000000
4.574208, 2.000000, 10.610519, 14.000000
4.100480, 2.000000, 10.451221, 14.000000
4.100480, 2.100000, 10.089954, 14.000000
6.762368, 1.600000, 10.030408, 14.000000
4.574336, 2.100000, 10.457073, 14.000000
4.574272, 2.200000, 10.435613, 14.000000
7.381504, 1.700000, 10.068833, 14.000000
6.762304, 1.800000, 10.128550, 14.000000
7.381440, 1.800000, 10.230083, 14.000000
4.100352, 2.300000, 10.327801, 14.000000
4.100416, 2.200000, 10.070953, 14.000000
4.574400, 2.000000, 10.335859, 14.000000
4.100544, 2.000000, 10.111034, 13.000000
7.386880, 2.200000, 10.011068, 14.000000
7.386816, 2.300000, 10.086901, 14.000000
6.766976, 2.000000, 10.306765, 14.000000
4.099968, 2.400000, 10.272072, 14.000000
6.767616, 2.300000, 10.321417, 13.000000
6.767680, 2.200000, 10.341797, 14.000000
4.573760, 2.600000, 10.376659, 14.000000
4.100288, 2.600000, 10.227709, 14.000000
6.767552, 2.300000, 10.566496, 14.000000
5.070592, 2.600000, 10.347481, 14.000000
5.070528, 2.700000, 10.307952, 14.000000
6.161600, 2.400000, 10.030068, 14.000000
6.761088, 2.000000, 10.187247, 14.000000
5.070656, 2.500000, 10.121170, 14.000000
6.767552, 2.400000, 10.477177, 14.000000
5.596544, 2.500000, 10.103187, 14.000000
7.380224, 2.700000, 10.078419, 14.000000
7.379776, 2.600000, 10.148229, 14.000000
7.380416, 2.400000, 10.031680, 14.000000
5.598464, 2.700000, 10.072142, 14.000000
4.099520, 2.900000, 10.635034, 14.000000
6.762880, 3.000000, 10.804513, 14.000000
6.763264, 2.900000, 10.636560, 14.000000
6.760832, 2.500000, 10.327886, 14.000000
7.382080, 2.500000, 10.313636, 14.000000
6.760832, 2.600000, 10.117268, 14.000000
4.573696, 2.800000, 10.505762, 14.000000
4.573696, 2.900000, 10.319404, 14.000000
4.100160, 3.000000, 10.039993, 14.000000
4.573632, 3.100000, 10.193524, 14.000000
6.767232, 2.800000, 10.278434, 14.000000
5.596352, 2.700000, 10.155608, 14.000000
6.767104, 3.000000, 10.538420, 14.000000
6.160832, 3.000000, 10.312448, 14.000000
5.596160, 3.000000, 10.287086, 14.000000
5.596096, 3.100000, 10.247897, 14.000000
5.598272, 3.100000, 10.527817, 14.000000
4.573760, 2.800000, 10.365253, 13.000000
5.596352, 2.800000, 10.027948, 14.000000
5.596224, 2.900000, 10.430183, 14.000000
6.760576, 3.000000, 10.238312, 14.000000
6.767168, 3.000000, 10.265960, 13.000000
7.381824, 2.800000, 10.371994, 14.000000
6.760576, 2.900000, 10.355793, 14.000000
4.573568, 3.400000, 10.332381, 14.000000
4.573504, 3.500000, 10.205316, 14.000000
7.381760, 2.900000, 10.406433, 14.000000
7.381696, 3.000000, 10.551228, 14.000000
4.573696, 3.300000, 10.033131, 13.000000
6.762880, 3.400000, 10.583291, 14.000000
6.763200, 3.300000, 10.309394, 14.000000
6.765888, 3.500000, 10.552670, 14.000000
4.099520, 3.300000, 10.839375, 14.000000
7.386240, 3.200000, 10.040756, 14.000000
6.766976, 3.200000, 10.423143, 14.000000
6.767360, 3.200000, 10.491596, 14.000000
6.160448, 3.200000, 10.263081, 14.000000
4.573632, 3.400000, 10.253988, 13.000000
4.573632, 3.300000, 10.388874, 14.000000
5.070272, 3.200000, 10.315671, 14.000000
5.070016, 3.300000, 10.412031, 14.000000
6.767552, 3.200000, 10.256040, 14.000000
5.069952, 3.400000, 10.391759, 14.000000
4.099648, 3.900000, 10.346208, 14.000000
4.097792, 3.700000, 10.085289, 14.000000
5.077440, 3.700000, 10.078079, 14.000000
7.379584, 3.400000, 10.360968, 14.000000
5.596032, 3.300000, 10.015734, 14.000000
5.598272, 3.200000, 10.385905, 14.000000
6.766912, 3.400000, 10.681518, 14.000000
4.573440, 3.600000, 10.069003, 14.000000
5.600064, 3.900000, 10.035158, 14.000000
6.761536, 3.300000, 10.234409, 14.000000
5.597952, 3.500000, 10.588211, 14.000000
5.598016, 3.400000, 10.575487, 14.000000
7.381376, 3.500000, 10.415000, 14.000000
7.382784, 3.500000, 10.278264, 14.000000
6.762816, 3.600000, 10.669303, 14.000000
6.761600, 3.200000, 10.387941, 14.000000
5.598016, 3.300000, 10.430268, 14.000000
5.070336, 3.800000, 10.050851, 14.000000
6.160384, 3.800000, 10.391419, 14.000000
5.070400, 3.700000, 10.064761, 14.000000
6.765760, 3.900000, 10.837679, 14.000000
5.595456, 3.500000, 10.279706, 14.000000
7.386944, 3.700000, 10.252647, 14.000000
7.381440, 3.500000, 10.460850, 13.000000
6.160384, 3.700000, 10.416951, 14.000000
6.160448, 3.600000, 10.299470, 14.000000
5.607552, 3.700000, 10.410147, 13.000000
