9.103616, 0.300000, 11.031174, 14.000000
9.104383, 0.600000, 10.166488, 14.000000
9.104383, 0.700000, 10.196459, 14.000000
7.990784, 0.300000, 10.716254, 14.000000
9.596032, 0.300000, 10.230073, 14.000000
7.989376, 0.200000, 10.409168, 14.000000
8.004864, 0.000000, 10.217866, 14.000000
9.594496, 0.200000, 10.275986, 14.000000
10.055040, 0.100000, 10.714159, 14.000000
10.871936, 0.200000, 10.145171, 14.000000
7.990272, 0.500000, 10.229709, 14.000000
7.990784, 0.500000, 10.351322, 14.000000
7.990784, 0.400000, 10.701496, 14.000000
8.004224, 0.400000, 10.086050, 14.000000
8.004608, 0.400000, 10.168947, 14.000000
7.990656, 0.700000, 10.653489, 14.000000
8.580095, 0.400000, 10.345401, 14.000000
9.101568, 0.400000, 10.043143, 14.000000
9.103616, 0.400000, 10.787218, 14.000000
8.004544, 0.500000, 10.262504, 14.000000
8.004416, 0.600000, 10.775011, 14.000000
8.004672, 0.200000, 10.528232, 14.000000
9.103680, 0.000000, 10.548819, 14.000000
10.054976, 0.200000, 10.869843, 14.000000
9.101632, 0.300000, 10.073114, 14.000000
9.103680, 0.300000, 10.853910, 13.000000
9.103680, 0.200000, 10.729645, 14.000000
9.594560, 0.100000, 10.063457, 14.000000
7.994368, 0.300000, 11.404396, 14.000000
7.994368, 0.100000, 11.411957, 14.000000
7.995008, 0.200000, 10.149179, 14.000000
9.101376, 0.700000, 10.051706, 14.000000
9.103552, 0.700000, 10.481590, 14.000000
9.595327, 0.200000, 10.042597, 14.000000
9.594048, 0.300000, 10.486874, 14.000000
10.467711, 0.000000, 10.041504, 14.000000
8.568576, 0.400000, 10.127863, 14.000000
7.994752, 0.700000, 10.560843, 14.000000
9.106560, 0.600000, 10.024924, 14.000000
9.106560, 0.300000, 10.422013, 14.000000
9.106688, 0.000000, 10.042870, 14.000000
7.993856, 0.500000, 11.008400, 14.000000
7.994432, 0.000000, 11.061965, 14.000000
7.994816, 0.600000, 10.395595, 14.000000
7.993280, 0.100000, 10.309600, 14.000000
7.994432, 0.100000, 11.036174, 13.000000
8.568512, 0.500000, 10.228342, 14.000000
9.106624, 0.100000, 10.378378, 14.000000
8.567039, 0.700000, 10.163390, 14.000000
8.567039, 0.600000, 10.246561, 14.000000
8.568448, 0.600000, 10.293476, 14.000000
9.106368, 0.600000, 10.136152, 14.000000
9.598464, 0.200000, 10.477126, 14.000000
7.994304, 0.500000, 11.357208, 14.000000
7.994816, 0.500000, 10.720991, 14.000000
7.996160, 0.300000, 10.784941, 14.000000
8.570880, 0.100000, 11.052217, 14.000000
8.570496, 0.000000, 10.758978, 14.000000
8.571904, 0.000000, 10.763442, 14.000000
10.045312, 0.100000, 11.023977, 14.000000
10.470016, 0.200000, 10.409806, 14.000000
10.473216, 0.200000, 10.042232, 13.000000
10.470016, 0.100000, 10.719989, 14.000000
10.473216, 0.100000, 10.257857, 14.000000
10.473216, 0.000000, 10.212583, 14.000000
11.258752, 0.300000, 10.800792, 14.000000
8.571264, 0.400000, 11.122543, 14.000000
8.572351, 0.300000, 10.367902, 14.000000
10.047168, 0.200000, 10.051888, 14.000000
7.996224, 0.200000, 10.721720, 14.000000
10.469952, 0.300000, 10.659592, 14.000000
10.471488, 0.300000, 10.576239, 14.000000
8.568255, 0.700000, 10.397235, 14.000000
11.258816, 0.200000, 10.421649, 14.000000
7.995968, 0.700000, 10.876675, 14.000000
11.257408, 0.000000, 10.454443, 14.000000
11.258816, 0.000000, 10.670797, 14.000000
7.996160, 0.400000, 10.665331, 14.000000
11.258816, 0.100000, 10.662963, 14.000000
7.997760, 0.000000, 10.331919, 14.000000
10.473152, 0.200000, 10.577879, 14.000000
8.571136, 0.500000, 11.393828, 14.000000
8.572288, 0.500000, 10.070290, 14.000000
8.569920, 0.000000, 11.534573, 14.000000
8.570944, 0.000000, 10.895258, 14.000000
8.572608, 0.000000, 10.159838, 14.000000
8.570176, 0.100000, 11.107240, 14.000000
9.597248, 0.200000, 10.208939, 14.000000
7.996224, 0.300000, 10.650849, 13.000000
9.598400, 0.300000, 10.662234, 14.000000
8.571584, 0.400000, 10.939896, 14.000000
10.470079, 0.000000, 10.375190, 14.000000
10.470079, 0.100000, 10.338599, 13.000000
8.571520, 0.600000, 11.094304, 14.000000
8.571584, 0.500000, 10.681456, 14.000000
10.868992, 0.300000, 10.087872, 14.000000
10.869504, 0.200000, 10.104177, 14.000000
8.001599, 0.000000, 10.274528, 14.000000
11.261888, 0.300000, 10.465648, 14.000000
8.001344, 0.100000, 10.209849, 14.000000
8.001599, 0.100000, 10.272342, 14.000000
10.869568, 0.000000, 10.100443, 14.000000
10.869568, 0.100000, 10.092336, 14.000000
8.571520, 0.700000, 10.666607, 14.000000
8.001535, 0.200000, 10.418824, 14.000000
11.637056, 0.000000, 10.357608, 14.000000
8.001408, 0.400000, 10.039043, 14.000000
8.574656, 0.000000, 10.002059, 14.000000
11.262400, 0.200000, 10.112286, 14.000000
8.571584, 0.600000, 10.531829, 13.000000
8.001472, 0.300000, 10.199283, 14.000000
9.593152, 0.700000, 10.994280, 14.000000
9.595327, 0.700000, 10.257129, 14.000000
10.054912, 0.500000, 10.764171, 14.000000
9.594496, 0.600000, 10.758796, 14.000000
9.594944, 0.500000, 10.108824, 14.000000
10.054784, 0.700000, 10.909378, 14.000000
10.054848, 0.600000, 10.867656, 14.000000
10.870784, 0.700000, 10.913204, 14.000000
10.871360, 0.400000, 11.378433, 14.000000
10.871808, 0.600000, 10.238910, 14.000000
10.872831, 0.600000, 10.097437, 14.000000
10.871360, 0.500000, 11.492942, 14.000000
8.001344, 0.500000, 10.013902, 14.000000
8.572608, 0.700000, 10.079855, 14.000000
8.004096, 1.100000, 10.459726, 14.000000
8.004479, 0.800000, 10.535701, 14.000000
8.007168, 0.800000, 10.125676, 14.000000
8.004479, 0.900000, 10.164392, 14.000000
8.004416, 1.000000, 10.414361, 14.000000
7.990592, 1.100000, 10.384664, 14.000000
8.574143, 0.500000, 10.512745, 14.000000
9.104383, 0.800000, 10.168530, 13.000000
9.104256, 1.100000, 10.433582, 14.000000
9.592959, 0.900000, 11.476271, 14.000000
9.594880, 0.900000, 10.334743, 14.000000
9.598335, 0.400000, 10.685099, 14.000000
9.104383, 0.900000, 10.197458, 13.000000
9.104320, 1.000000, 10.314883, 14.000000
9.592896, 1.100000, 11.303735, 14.000000
9.594432, 1.100000, 10.797603, 14.000000
9.596224, 1.100000, 10.957478, 14.000000
9.594687, 0.600000, 10.103813, 14.000000
10.054912, 0.900000, 10.129958, 14.000000
10.054720, 1.100000, 10.262138, 14.000000
10.054976, 0.800000, 10.081312, 14.000000
10.468672, 0.600000, 11.738628, 14.000000
7.994624, 0.900000, 10.768361, 14.000000
7.994688, 0.800000, 10.849710, 14.000000
7.994560, 1.000000, 10.752055, 14.000000
10.468672, 0.700000, 11.652724, 14.000000
8.566976, 1.100000, 10.218140, 14.000000
8.567039, 1.000000, 10.055655, 13.000000
8.568384, 0.800000, 10.489606, 14.000000
8.004416, 1.100000, 10.111739, 14.000000
9.598464, 0.800000, 10.087987, 13.000000
9.104320, 0.900000, 10.471661, 14.000000
9.598335, 1.000000, 10.274892, 14.000000
8.574143, 0.600000, 10.349956, 14.000000
8.574272, 0.600000, 10.053073, 14.000000
9.104320, 0.800000, 10.583709, 14.000000
9.104576, 1.100000, 10.249659, 14.000000
10.469888, 0.400000, 10.779019, 14.000000
10.470016, 0.400000, 10.271886, 14.000000
10.473216, 0.400000, 10.174595, 14.000000
9.598335, 0.500000, 10.795143, 14.000000
10.875711, 0.400000, 10.079399, 14.000000
11.258688, 0.400000, 10.850621, 14.000000
10.473216, 0.500000, 10.066919, 14.000000
7.992320, 1.100000, 10.672255, 14.000000
7.994496, 1.100000, 10.699219, 14.000000
11.258688, 0.700000, 10.509830, 14.000000
8.573696, 0.700000, 10.431031, 14.000000
11.258624, 0.500000, 10.818919, 14.000000
11.258752, 0.500000, 10.592546, 14.000000
11.258752, 0.600000, 10.444423, 14.000000
8.566976, 1.000000, 10.218868, 14.000000
8.572032, 0.900000, 10.696669, 14.000000
9.106175, 1.000000, 10.250661, 14.000000
9.597952, 1.100000, 10.619054, 14.000000
9.598400, 0.800000, 10.561390, 14.000000
9.598335, 0.900000, 10.647568, 14.000000
10.044288, 1.000000, 10.558930, 14.000000
10.469568, 0.400000, 10.718440, 14.000000
10.869056, 0.700000, 10.125130, 14.000000
10.044224, 1.100000, 10.388216, 14.000000
10.047168, 1.100000, 10.173411, 14.000000
10.467199, 0.900000, 10.922405, 14.000000
10.467584, 1.000000, 10.035218, 14.000000
10.468608, 1.000000, 12.024306, 14.000000
9.598464, 0.600000, 10.201468, 14.000000
10.869120, 0.600000, 10.046514, 14.000000
10.869120, 0.500000, 10.357152, 14.000000
10.469760, 0.700000, 10.857635, 14.000000
7.996160, 1.000000, 10.033942, 14.000000
11.636800, 0.700000, 10.702226, 14.000000
7.991360, 1.100000, 10.542989, 14.000000
7.994688, 1.100000, 10.374825, 14.000000
8.574016, 0.700000, 10.406800, 14.000000
10.467520, 1.100000, 10.332829, 14.000000
10.469888, 0.600000, 10.485781, 14.000000
8.572224, 1.100000, 10.097437, 14.000000
7.995904, 0.800000, 10.768908, 14.000000
9.591424, 1.100000, 10.180608, 14.000000
